horizon,r2_manifold,r2_var,nrmse_manifold,nrmse_var,n_engines
75,0.102032864906066,0.4862154453764098,0.8947135873733473,0.6767750410013674,50
76,0.08594105161884424,0.47153241953660263,0.9065468481734177,0.6893064226015384,50
77,0.06755033150558054,0.4656688536147864,0.9292249788694684,0.7034179091650911,50
78,0.05570776289675283,0.4787278348408003,0.9577882314731256,0.7116206700951225,50
79,0.0348757639372429,0.41842013999971517,0.940940667164369,0.7304244588161544,49
80,0.030123430835859222,0.40379704383811843,0.951260637846293,0.7458274359616736,49
81,0.03524234492702305,0.4100924087110308,0.9693545607087732,0.7579935913763168,48
82,0.031745949697308595,0.4064139213782484,0.9716132633289417,0.7607476630442551,48
83,-0.01098462143576584,0.37784236272306393,0.9934732413985943,0.7793528318317007,48
84,0.012888657702900153,0.3801586765432915,1.021866346053595,0.8097506186903061,48
85,0.005261849508115479,0.36713510465868016,1.05073205194313,0.8380947038909271,48
86,-0.01872281039850443,0.35642390298488213,1.0641893881856674,0.8458451461107477,48
87,-0.055451400203798906,0.3138145743376527,1.0728029378101407,0.8650108973704739,47
88,-0.07175021688096717,0.31104062243345154,1.1047332428860437,0.8857424121292635,47
89,-0.0847291815545026,0.29516034194071816,1.141892611930116,0.9204702725048531,47
90,-0.10624458394180292,0.27762120285120495,1.1310868117956283,0.914014015127725,45
91,-0.0461886183129947,0.2913736483811712,1.1025338022703712,0.9073932974126121,44
92,-0.11153194088700435,0.20658004678462505,1.091256304651682,0.9219711921492534,44
93,-0.14850381700965154,0.14147753657273066,1.1102706799010233,0.9599276053218142,44
94,-0.14172422943397356,0.14805219480572407,1.1311911556967664,0.9771514622998714,44
95,-0.14676034963181928,0.14352967312279907,1.1623400631747476,1.004507152702575,44
96,-0.20426073027156977,0.13030097894914072,1.1957748714628362,1.0161870381017772,43
97,-0.19706409670859193,0.12018834654910693,1.2220450200154218,1.0476672255117663,43
98,-0.23949382621192283,0.0530519141164244,1.1865545788585086,1.0371190723113464,42
99,-0.2339043329124928,0.038476921681722565,1.2087750642335033,1.0670495918572875,42
100,-0.24989848649906854,0.027310102029375227,1.2382434198455659,1.0923350279608837,42
101,-0.2936981207598468,-0.032529948930502206,1.254084248244726,1.1203702496550447,42
102,-0.33822110188806165,-0.06946092896914813,1.25296331420028,1.1201002133085234,40
103,-0.3350692096747183,-0.07839285277445174,1.2727382906796258,1.1438674993785876,40
104,-0.34709121671795673,-0.10833884940092986,1.2963367550108662,1.175859983092237,40
105,-0.31272494023988284,-0.19525704399662547,1.2420269925765939,1.1851540965611465,39
106,-0.3387537922255244,-0.20479986653580418,1.269467974083095,1.204283808650975,39
107,-0.3310268651399637,-0.23401987000142577,1.2962887979511917,1.2481576237682326,38
108,-0.38734088827930235,-0.26974076084405363,1.3387699601484548,1.2807722123111802,37
109,-0.41313957270213386,-0.30364215339248846,1.3561791168991986,1.3025779463571578,37
110,-0.4253960871549638,-0.31506592224996566,1.3775096007916008,1.3231242074722926,37
111,-0.3424264539933546,-0.2640217394134723,1.2878227391609536,1.249649183922859,34
112,-0.36762393240734936,-0.27585829283071983,1.3238413037626406,1.2786562368338126,34
113,-0.4376500924159339,-0.4185732980303942,1.3520172572719604,1.3430170528494882,32
114,-0.4464464431407005,-0.4559322457319681,1.3619943731060888,1.3664530577919172,32
115,-0.4910781633815855,-0.3978813203980993,1.4118784140817273,1.367043216438306,32
116,-0.4948518137415212,-0.4418350985930517,1.433137489439057,1.407494097222805,32
117,-0.5219636193140353,-0.5367489066924009,1.4425195402681026,1.4495093648898858,31
118,-0.49229574555362876,-0.5031505337136333,1.4747820278262582,1.4801360071016583,31
119,-0.5030977928499274,-0.5087167260677623,1.4989690703278882,1.5017682063516213,31
120,-0.5280090963042032,-0.6260154590922911,1.505319356762955,1.5528446550679147,30
121,-0.5245890989592428,-0.6190072452611679,1.5429532039981988,1.5900132581861643,30
122,-0.3960086716903384,-0.5779578867389343,1.4682140353307793,1.5609644685476265,29
123,-0.3902015389908149,-0.6106306137021649,1.4667863523097266,1.5787957649222686,29
124,-0.40668751693497507,-0.6172996163846463,1.4977678215047074,1.6059829152131138,29
125,-0.41362747420941415,-0.6144662962748109,1.5313333638141178,1.6365027812160597,29
126,-0.39397781287856315,-0.7173124749757527,1.5194337930937052,1.6864695834184162,28
127,-0.22788460144334666,-0.42478649849318173,1.4017745885855792,1.5099908019483068,27
128,-0.2265012162872464,-0.4331159630601886,1.4112426482363336,1.5254864965266095,27
129,-0.23568453996403838,-0.46357111751186864,1.4154793466629767,1.540482062014777,27
130,-0.21958525642301252,-0.46608334791184136,1.433409777301027,1.5716057539777555,27
131,-0.23790113405114321,-0.42709335939494153,1.4829711631309612,1.592267087893175,27
132,-0.23058702078333004,-0.4737098981212089,1.4836607407439215,1.6236201782723823,27
133,-0.25833494303034965,-0.4859253727663819,1.5109379720096925,1.6419011484107926,26
134,-0.33722890043030374,-0.5562063035844815,1.5308487581787904,1.6514407404059819,26
135,-0.26002460825196083,-0.5069862005205139,1.5293671919843237,1.6725414661257503,25
136,-0.3857787158151438,-0.5002860366004283,1.5784422888075207,1.6423616597380153,24
137,-0.29981555670489257,-0.3711343799643425,1.6181932581093112,1.6619943094653333,24
138,-0.31641754901539954,-0.33473342591283073,1.6725933138845623,1.68418887058649,24
139,-0.32303511007359,-0.35259109467527394,1.6942492349805747,1.71306907604471,24
140,-0.32710761931163645,-0.34896436080311477,1.7231210410844409,1.7372525279205695,24
141,-0.3617515276049523,-0.40543651470375,1.7300511599605615,1.75758212398902,24
142,-0.3874717425194951,-0.47223652065264443,1.7395259582722322,1.791874684511597,24
143,-0.38591926090607465,-0.46413520478187964,1.7794662522330278,1.828990216501216,24
144,-0.3977819740313895,-0.4825232387398968,1.8049029414632571,1.8588095275402992,24
145,-0.37119809128754233,-0.695461021231661,1.7169074473190495,1.9091528024020703,23
146,-0.402050942227155,-0.7471936374117605,1.7261179294448983,1.9268996001193908,23
147,-0.8434151145388566,-1.8657341655321558,1.6701806743360554,2.0824272244035678,19
148,-0.8494335326331979,-1.8865248767032874,1.6961952451158533,2.1190642754860116,19
149,-0.8724825872705886,-1.9292755295413722,1.72434873896432,2.156732693142255,19
150,-0.8499460577856124,-1.9412809414656116,1.735260584128094,2.1880307639477623,19
151,-0.8666329066920737,-2.033039833080949,1.7435674606600575,2.222533693273395,19
152,-0.8807403380111976,-2.085359907775332,1.766002618241674,2.261933534750886,19
153,-0.9002633078378466,-2.1837575442488184,1.7973799547950176,2.326499674712736,19
154,-0.8789915011405491,-2.1550091119239965,1.8064473230120268,2.3407940393222035,19
155,-0.8683207386838654,-2.0896486935226775,1.8316053780979091,2.355378699768581,19
156,-1.0213700051280163,-2.394531583346288,1.8745756176751898,2.429237531608337,18
157,-1.0309746269885842,-2.346791200459612,1.9066059042798305,2.4475016537261904,18
158,-1.1084859666229532,-3.1990369200178392,1.879310519095831,2.652088631127488,16
159,-1.1147966032076395,-3.247203595289954,1.9111532994032752,2.7083997337322385,16
160,-1.1833408674144175,-3.374247472748695,1.930625290775429,2.7326807274562865,16
161,-1.328988953024075,-4.137922627715059,1.946035928197961,2.8904197743623348,15
162,-1.315544535689201,-4.080923559398975,1.9831123356800082,2.937596062614863,15
163,-1.2891701807379197,-4.095950188339978,1.9969871965937487,2.9795373064550614,15
164,-1.3325949469764367,-4.560590561675186,1.9787422773006285,3.055132335186153,15
165,-1.3675071975623347,-4.873084142459771,1.9799663480477028,3.1184965392375865,15
166,-1.2610859386238844,-5.528408282354114,1.858297774435087,3.1576240828772866,14
167,-1.2556099664383487,-5.706761943695977,1.8618691116503756,3.210506771884787,14
168,-1.266491982684808,-5.9037897955800185,1.8650127636025287,3.2549812753582597,14
169,-1.2175215916910331,-5.850756413180252,1.8872678264006189,3.317178719488798,14
170,-1.1888729790590862,-5.8963695236097715,1.9120701221401268,3.393937162391022,14
171,-0.7512951312988951,-5.282096904968032,1.7436510133957606,3.3024192873420013,13
172,-0.7901600603839567,-5.692497059255403,1.7294550330320866,3.3439319998590635,13
173,-0.512827077156351,-5.913972695422352,1.5248198833296527,3.259775804863812,12
174,-0.5271149922700211,-6.2330190832450825,1.5229869323491434,3.3145159407301574,12
175,-0.538705466999946,-6.464829608020685,1.5333830535747877,3.37740280977282,12
176,-0.5736721248989223,-6.54380328911992,1.5531688924938882,3.4006092777392136,12
177,-0.5552404714976469,-6.400613071048918,1.5850404982014479,3.4576054782062364,12
178,-0.5431757932248631,-6.41022312393057,1.6034336226225703,3.5136534700833124,12
179,-0.7711296373043777,-7.91843508619581,1.6045480767594635,3.600575208894496,10
180,-0.780492126000842,-7.979437555123507,1.6256602976392878,3.6507688644939402,10
181,-1.1565490399723712,-9.931781680939965,1.7055835682914267,3.840067063447267,9
182,-1.1529593573638164,-9.96227153504134,1.7258032549452185,3.8942483599971602,9
183,-1.1676686359600206,-10.253222331020169,1.7384511056415248,3.9609967248803453,9
184,-1.1669973478829854,-10.264813802591428,1.7656445627623922,4.025650803838452,9
185,-1.13609068046555,-10.229515548132316,1.7788335013228076,4.078551662499398,9
186,-1.2352060587961269,-11.040647702867725,1.7902848804078246,4.155165110730869,9
187,-1.214555096854856,-10.868332581172155,1.81614713454383,4.204386557682714,9
188,-1.2400153362536201,-11.137139297659164,1.8385020387467026,4.279537025230449,9
189,-1.2476259107283116,-11.368339610602373,1.8537941841629246,4.348657471225912,9
190,-1.2121496566420702,-10.834966222511449,1.8999372161023353,4.394561118562625,9
191,-1.2968899755907497,-11.998306558131322,1.884957376600155,4.484095214125014,9
192,-1.2683326379563682,-11.521469976463031,1.9316655209795734,4.538435999035823,9
193,-1.2061352625180968,-12.079219828263701,1.9186138947375746,4.6715654385943255,8
194,-1.1590431771958078,-12.276916459473592,1.9145302530584791,4.747666243943252,8
195,-1.2105626055943315,-17.098539260275974,1.8116556082562811,5.183773238760443,7
196,-1.255698231157139,-17.340407125565722,1.8433937666911504,5.256323683367168,7
197,-1.2385192755591659,-16.90296627600409,1.8856716469629413,5.332712232898626,7
198,-1.2478835842253537,-17.437649292677587,1.8916212760956366,5.4175141855215845,7
199,-1.218975682919544,-16.872199174972376,1.9344364151381446,5.489934784392762,7
200,-1.2869026508107315,-17.421563199895793,1.9689457503385899,5.588215577145888,7
