horizon,r2_manifold,r2_var,nrmse_manifold,nrmse_var,n_engines
62,0.2415251058736283,0.36907306606922374,0.6138986117684426,0.559906591284846,20
63,0.2335001606804762,0.35129496874293076,0.6297122533722066,0.5793082898265356,20
64,0.22209822658006373,0.3444832382089532,0.6431837959836784,0.5904248315104212,20
65,0.18076490859436134,0.3196555601003216,0.6656480038363177,0.606603316666107,20
66,0.15985197119957562,0.29164259646108215,0.6781764183619884,0.6227173938364456,20
67,0.11477972021017102,0.26375400473502364,0.7017808258096654,0.6400107865812478,20
68,0.08555524366880063,0.2596622430556318,0.7212247425200604,0.6489434148282245,20
69,0.062483157623740015,0.252238325580066,0.7351924571555318,0.6565882469370834,20
70,0.035156313457535115,0.24131144191000864,0.7615002189313315,0.6752635693706879,20
71,-0.002993949792028161,0.23356762690198551,0.7906460062925632,0.6911460736424363,20
72,-0.03378130117345468,0.22718239282356556,0.8099343225170637,0.700283625053612,20
73,-0.0715904730125787,0.20682838055595765,0.8330562807716956,0.7167100663573032,20
74,-0.10875769055316087,0.2029437098069895,0.8549833273917788,0.7249095479673587,20
75,-0.15142120586885421,0.19278097890746104,0.882252010813798,0.7387053400537696,20
76,-0.19110709840782691,0.1625174245634683,0.910798462523391,0.7637210700523996,20
77,-0.24459066005048324,0.13449413884840267,0.9382942554314463,0.7824575677183522,20
78,-0.3180202563069514,0.09358120320648478,0.9727099451052307,0.8066530222461752,20
79,-0.4027958992734926,0.05968557621515247,1.005252701691358,0.8230278932020161,20
80,-0.4582403724360775,0.0006868852383078439,1.038003136332126,0.8592803893164888,20
81,-0.654895212255223,-0.24673266032527974,1.0332262912565433,0.8968026175972064,19
82,-0.705318978079978,-0.2845037990221635,1.0573713366973392,0.9176824310456838,19
83,-0.7401998377863213,-0.2747085188821259,1.08511047237768,0.9287093908933524,19
84,-0.8192204153485114,-0.3220110138819845,1.121509534245705,0.9560439248717175,19
85,-0.7868237277466934,-0.2880440484444271,1.1471136338444954,0.9739371763255302,19
86,-0.8250887736898931,-0.32428062843066185,1.1703293136564674,0.9969103372787982,19
87,-0.8936010534893424,-0.35733428479254914,1.2163035047273243,1.0297721077019926,19
88,-0.9289013646355595,-0.381199181264984,1.2467374903097523,1.0549895678411343,19
89,-0.9784645193052932,-0.4003726945480799,1.2828331733530596,1.079264434717327,19
90,-0.9897033731892959,-0.4067674564466559,1.29626830456456,1.0899633385573784,19
91,-1.0183380679370355,-0.4227263165558488,1.3196547210242346,1.1079599000644373,19
92,-1.065135022197465,-0.44474581041373495,1.3431945397586769,1.1234672415070404,19
93,-0.9921966159482989,-0.4679988993680586,1.323789881068682,1.1363596988641953,18
94,-1.0646340777926802,-0.5364170319045427,1.3433888903594762,1.1588701144849514,18
95,-0.9958186332867933,-0.5760538456482587,1.2736514186519394,1.131815331864182,16
96,-1.027664177178766,-0.6165379380756222,1.290493687475822,1.1522608889830255,16
97,-1.0701999013412893,-0.6104875167274966,1.3205492562261176,1.1647350495666475,16
98,-1.0871983760073043,-0.852340521352275,1.2650229968578086,1.1917275249194943,15
99,-1.1230788369948237,-0.8815583520134287,1.2858346280986848,1.210489153763112,15
100,-0.8905010165406309,-0.8835025795384903,1.1702790440212556,1.168110910309407,14
101,-1.1615637113859028,-1.3927544978237871,1.1628171375257563,1.223422530019858,13
102,-1.204696403085046,-1.3455927650794877,1.1981057869407494,1.235796826907344,13
103,-1.2227105647168859,-1.3251781539102145,1.219422570098535,1.2472137471684586,13
104,-1.3003408494406932,-1.4131795186405811,1.2392573003506775,1.2692880913740137,13
105,-1.3149306821322893,-1.4154507500203404,1.2664141665837896,1.2936174281278705,13
106,-1.3644667763091047,-1.4576763084591318,1.3047967415364334,1.3302663239940273,13
107,-1.41625664094922,-1.492122746119648,1.3399641718884734,1.3608378198848181,13
108,-1.4546848102085614,-1.5130689948364995,1.37449471340266,1.390744695773181,13
109,-1.5045685950351837,-1.533507296570158,1.404500982938841,1.4125917381845718,13
110,-1.5325690130367584,-1.6107624144572417,1.4258481756403147,1.4476924710214452,13
111,-1.5838427772381567,-1.6666618488269358,1.4496715750828268,1.4727212564736427,13
112,-1.7475052041860177,-1.9123953843478492,1.4708923794984397,1.5143867569407181,13
113,-1.8568764630147507,-1.9026495189554646,1.4624632109485955,1.474132494362426,12
114,-1.858745378604591,-1.9240478364773104,1.4860280273852622,1.502904896577479,12
115,-1.5776343822129397,-2.1336256115402694,1.4053202179190671,1.5494879044179886,11
116,-1.7668774415214767,-2.4237166476625625,1.3269851954126226,1.4761144228630858,10
117,-2.256518924326721,-3.731272410858243,1.2609255346197412,1.51985309925931,9
118,-2.3151949296207452,-3.912568172915197,1.28048933872311,1.5587473468618198,9
119,-2.285669317054315,-3.9149717085042264,1.3045402350835358,1.5955340005679384,9
120,-2.2777079602941277,-3.879990480284616,1.3296995931421751,1.6224745579252549,9
121,-2.25623595875601,-3.9026844702010655,1.3523687809634828,1.65941180175223,9
122,-2.2992285997958213,-3.914784783968188,1.3824665588225955,1.687332544535692,9
123,-2.285032343412514,-3.8551803089282837,1.4127933339068197,1.7175583246809312,9
124,-2.3805531157373623,-3.9596540948868624,1.4495056539004991,1.7557057270028549,9
125,-3.5944860417817646,-5.472531604318004,1.4416819042126847,1.711149949933826,8
126,-3.668282584622432,-5.518962788158564,1.4780759512243544,1.74665621405673,8
127,-3.8067741600083354,-5.5918740314550135,1.5196277319109015,1.7795688752333487,8
