horizon,r2_manifold,r2_var,nrmse_manifold,nrmse_var,n_engines
78,0.357307700533643,0.2314558534890978,0.6810460277468134,0.7447479657470158,20
79,0.33669821281003465,0.22747612885348134,0.7012716633185058,0.7568096495056876,20
80,0.30923887691427643,0.19446964534834432,0.7249442894638108,0.7828555682788653,20
81,0.30222449594347534,0.19136304835496587,0.7408650894963719,0.7975502632507773,20
82,0.28753133679738185,0.1711526348629372,0.7587369828047764,0.81836236763691,20
83,0.2509312404854763,0.1392391665631424,0.7999467633845315,0.8575145383551253,20
84,0.20035579797903091,0.102424898574484,0.8516921199706977,0.9023387979457957,20
85,0.16462049948491786,0.08663664028898077,0.8929342933791344,0.9336828642448641,20
86,0.1577866133426974,0.07702604646848799,0.9118857015505115,0.9546057777716935,20
87,0.1362269648395319,0.06517689505249169,0.9363706186323154,0.9741204836508464,20
88,0.11709581848966777,0.04170172111721748,0.9551812857439188,0.9951289762559375,20
89,0.08385330829588988,0.029612806576938544,0.9926685435871812,1.0216315096834976,20
90,0.08288798272680464,0.02345610219180927,1.0141493141131745,1.0464936427960039,20
91,0.05440436081557687,-0.006937991277518485,1.0428429681020026,1.0761369664440006,20
92,0.042891217980481344,-0.01693099395805242,1.0675045060369865,1.1003600345794584,20
93,0.030709481024137508,-0.02444073548509529,1.0937860572128844,1.1244724519179503,20
94,-0.019494286562290908,-0.008294821959975662,1.1203274755928785,1.1141569079797555,19
95,-0.026229919529110468,-0.010060572002954737,1.1441400327321083,1.1350906720287863,19
96,-0.03946250725673739,-0.024446040536918012,1.175157176939174,1.1666379153899349,19
97,-0.04951841719514216,-0.03715141419705281,1.20782410427461,1.2006868171712846,19
98,-0.06553975829657088,-0.05172829391658573,1.2349488577006382,1.2269190848316704,19
99,-0.09132697634407005,-0.07746095696310884,1.2645725812231368,1.2565132909932246,19
100,-0.10528454433840939,-0.07945852929681574,1.2966847755450979,1.2814461019856456,19
101,-0.12150907277836187,-0.08515914965470106,1.3320444112298389,1.3102797445797651,19
102,-0.14103863274923345,-0.10740853545067908,1.3690751386869437,1.3487487120134531,19
103,-0.16352104159218106,-0.12232991102199775,1.4071101883448067,1.3819784009650347,19
104,-0.17392517028248577,-0.1329918890677413,1.4337732578733493,1.4085545440592389,19
105,-0.18088010072093685,-0.1446439140227711,1.467747176649446,1.4450522590727037,19
106,-0.1972994251025606,-0.15889729510164585,1.5004684689935448,1.4762093820697018,19
107,-0.22119670440701844,-0.18053829661288967,1.531019745103152,1.505317186073527,19
108,-0.23260607732879723,-0.19603011652278002,1.5594361394167162,1.5361247977216448,19
109,-0.25693582344798016,-0.22815924463840243,1.598468668896978,1.5800648684946696,19
110,-0.3142593693698328,-0.1877813125038137,1.6545689877471115,1.5729415443155654,18
111,-0.36443423341978076,-0.2390705982071275,1.6898669980074208,1.6103647177221805,17
112,-0.3803570759036732,-0.24979567790275214,1.7266551056384312,1.6429690542394282,17
113,-0.4505536011451019,-0.34072967662073816,1.790788054888781,1.7216620607628734,16
114,-0.5587653726043782,-0.3997007460028368,1.7960255165523937,1.7019222841509671,15
115,-0.5800976425522364,-0.4169323559127569,1.83435667314185,1.7370662414877573,15
116,-0.6181245546501406,-0.5739053710336139,1.8360882775608771,1.8108267128299396,14
117,-0.8110449048167299,-0.6566477334999143,1.888321616048615,1.8060361565969691,13
118,-1.0635473215804856,-0.8463145837579122,1.9560277812412468,1.8502084176555815,12
119,-0.7729693715005397,-0.5454231889089503,1.8030278488774079,1.6833542911434507,11
120,-0.7982014184852961,-0.5325806304629765,1.845379513128392,1.7036414308709409,11
121,-0.8092511758562466,-0.5467621795617326,1.8732022533374264,1.7319965076462918,11
122,-0.8069155034054172,-0.5354091301025532,1.9235433483131856,1.773148525147813,11
123,-0.15727556776055351,-0.08359242329578298,1.438421307260875,1.3918764770151884,9
124,-0.15391476121476066,-0.09030151976232492,1.4547375029039669,1.4140705554297763,9
125,-0.17420708879450486,-0.10434983702941092,1.4868408814605985,1.4419343257627886,9
126,-0.18782587026406716,-0.12255503995154093,1.5125753503549986,1.4704303254080484,9
127,-0.2049285536306109,-0.144488696903881,1.547363806095443,1.5080562472041132,9
128,-0.38393994922447927,-0.1903457492431464,1.5992459491264839,1.483177740749791,8
129,-0.4120156444181231,-0.21632880118804998,1.624693167692821,1.507915811504346,8
130,-0.3989308830032441,-0.2285402992547585,1.6484226624322273,1.5447747110325751,8
131,-0.3957142722532425,-0.23540170866729682,1.6630384572205963,1.5646173122202858,8
132,-0.3950811882879599,-0.25749176821785635,1.6770364198235146,1.59219159966437,8
133,-0.5515166559735953,0.011690501106331075,1.6930107365442377,1.3512259460892126,7
134,-0.5277348353755955,0.030241476707078663,1.7300259695073736,1.3783529316967045,7
135,-0.5386081754391416,0.028031901037011586,1.7638124978660248,1.4018915024010783,7
136,0.027220271204807633,-0.09293706615536923,1.3859030420798553,1.4690046467215974,6
137,-0.053490245298240646,-0.12481574577230359,1.4446015780057857,1.4927033902727556,6
138,0.08653534924450257,-0.9500140471507368,1.1173525162078892,1.632537659581016,5
139,0.0647386373696166,-0.8606314557709625,1.1643438790103722,1.6422714661326736,5
140,0.05909319699098248,-0.8896497403046579,1.1828119030226607,1.6762277961215621,5
141,0.054907945755497956,-0.946767124261318,1.1932964831719455,1.7126487681537252,5
142,0.04982751318013112,-0.9911328212417325,1.2068387692349254,1.7470210724777704,5
143,0.03413400458744553,-1.0227326101727607,1.2308359419571584,1.7811929584075357,5
144,0.02228333763310142,-1.0273942122464699,1.260384159353045,1.8149536107397903,5
145,0.02733076735256401,-1.0667128782685666,1.271250338689013,1.8530560902942728,5
146,0.012452959090326288,-1.1101235422346565,1.2897722918493986,1.8853330820310896,5
147,0.020782365699602456,-1.149007299896906,1.2979503701033155,1.9228146351859146,5
148,-0.007728749141061808,-1.0344590607118245,1.3667779204143709,1.9420061798882073,5
149,-0.04101687511791674,-0.9338484451335511,1.4529307075886733,1.9802828925397487,5
150,-0.05856954416705884,-1.002529219764444,1.4675905562820521,2.0185273671215342,5
151,-0.07075105694244943,-1.0652356827133782,1.48179786049304,2.0579248790293976,5
152,-0.07280191900930255,-1.107094893215106,1.495920636839862,2.0964805128204813,5
